collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
WHITT,WHITT-A69-1602-23329-2019-10-16,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-23329,,,,,,,2019-10-16 22:51:00,UTC,-81.29283,29.90657,0101000020E6100000FDFFFFBFBD5254C0FCFFFFFF14E83D40,2019,10,16,289,22.85,"St. Augustine, FL",15 min,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23329-2019-10-16-release-A69-1602-23329,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23330-2019-10-22,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-23330,,,,,,,2019-10-22 16:45:00,UTC,-81.22713,29.70519,0101000020E6100000FDFFFF5F894E54C00900008087B43D40,2019,10,22,295,16.75,"St. Augustine, FL",15 minute surgery,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23330-2019-10-22-release-A69-1602-23330,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23331-2019-10-28,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-23331,,,,,,,2019-10-28 20:20:00,UTC,-81.29062,29.90715,0101000020E610000002000080995254C0040000003BE83D40,2019,10,28,301,20.3333333333333,"St. Augustine, FL",16 minute surgery,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23331-2019-10-28-release-A69-1602-23331,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23332-2019-10-28,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-23332,,,,,,,2019-10-28 20:50:00,UTC,-81.29062,29.90715,0101000020E610000002000080995254C00D0000403BE83D40,2019,10,28,301,20.8333333333333,"St. Augustine, FL",13 minute surgery,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23332-2019-10-28-release-A69-1602-23332,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-23333,,,,,,,2019-11-08 00:30:00,UTC,-81.30151,29.91760,0101000020E6100000000000004C5354C0000000A0E7EA3D40,2019,11,8,312,0.5,"St. Augustine, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23333-2019-11-08-release-A69-1602-23333,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23334-2020-02-19,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-23334,,,,,,,2020-02-19 20:20:00,UTC,-81.25390,29.73947,0101000020E6100000020000E03F5054C0F4FFFFDF4DBD3D40,2020,2,19,50,20.3333333333333,"St. Augustine, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23334-2020-02-19-release-A69-1602-23334,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,Whitney Lab,release,,,A69-1602-23335,,,,,,,2020-05-27 18:30:00,UTC,-81.21587,29.67020,0101000020E6100000FFFFFFDFD04D54C00C00008092AB3D40,2020,5,27,148,18.5,Whitney Lab,,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23335-2020-05-27-release-A69-1602-23335,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 04:27:03,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,4.45083333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78988,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 05:37:20,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,5.62222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78989,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 05:40:00,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,5.66666666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78990,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 05:49:04,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,5.81777777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78991,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 05:50:09,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,5.83583333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78992,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 05:50:56,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,5.84888888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78993,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 05:52:47,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,5.87972222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78994,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:15:41,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.26138888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78995,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:17:32,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.29222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78996,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:20:49,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.34694444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78997,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:23:10,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.38611111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78998,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:24:26,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.40722222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-78999,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:25:35,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.42638888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79000,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:27:33,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.45916666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79001,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:30:41,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.51138888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79002,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:31:40,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.52777777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79003,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 06:59:57,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,6.99916666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79004,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 07:01:18,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,7.02166666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79005,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 08:05:09,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,8.08583333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79006,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 08:07:39,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,8.1275,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79007,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 08:08:46,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,8.14611111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79008,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 08:10:30,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,8.175,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79009,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 08:12:27,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,8.2075,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79010,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23335-2020-05-27,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON108,132963,6.0,3.0,A69-1602-23335,A69-1602,,,pinger,,,2021-04-14 18:18:40,UTC,-81.20850,29.62145,0101000020E6100000D34D6210584D54C06519E258179F3D40,2021,4,14,104,18.3111111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23335-79011,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23336-2020-05-27,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,Whitney Lab,release,,,A69-1602-23336,,,,,,,2020-05-27 18:31:00,UTC,-81.21587,29.67002,0101000020E6100000FFFFFFDFD04D54C0FEFFFF7F86AB3D40,2020,5,27,148,18.5166666666667,Whitney Lab,,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-23336-2020-05-27-release-A69-1602-23336,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-59219-2020-05-27,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine,FL",release,,,A69-1602-59219,,,,,,,2020-05-27 18:32:00,UTC,-81.21587,29.67020,0101000020E6100000FFFFFFDFD04D54C00C00008092AB3D40,2020,5,27,148,18.5333333333333,"St. Augustine,FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-59219-2020-05-27-release-A69-1602-59219,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-59220-2020-05-27,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,Whitney Lab,release,,,A69-1602-59220,,,,,,,2020-05-27 18:33:00,UTC,-81.21581,29.67020,0101000020E6100000020000E0CF4D54C00C00008092AB3D40,2020,5,27,148,18.55,Whitney Lab,,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-59220-2020-05-27-release-A69-1602-59220,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-59221-2020-05-27,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,Whitney Lab,release,,,A69-1602-59221,,,,,,,2020-05-27 18:34:00,UTC,-81.21587,29.67020,0101000020E6100000FFFFFFDFD04D54C00C00008092AB3D40,2020,5,27,148,18.5666666666667,Whitney Lab,,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-59221-2020-05-27-release-A69-1602-59221,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-59222-2020-06-18,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-59222,,,,,,,2020-06-18 18:40:00,UTC,-81.29308,29.90642,0101000020E6100000020000E0C15254C0FAFFFF1F0BE83D40,2020,6,18,170,18.6666666666667,"St. Augustine, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-59222-2020-06-18-release-A69-1602-59222,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-59223-2020-06-19,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-59223,,,,,,,2020-06-19 11:30:00,UTC,-81.29047,29.90705,0101000020E610000004000000975254C0F2FFFF5F34E83D40,2020,6,19,171,11.5,"St. Augustine, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-59223-2020-06-19-release-A69-1602-59223,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-59224-2020-06-19,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-59224,,,,,,,2020-06-19 11:50:00,UTC,-81.29047,29.90705,0101000020E610000004000000975254C0F2FFFF5F34E83D40,2020,6,19,171,11.8333333333333,"St. Augustine, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-59224-2020-06-19-release-A69-1602-59224,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-59225-2020-06-19,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-59225,,,,,,,2020-06-19 12:15:00,UTC,-81.29047,29.90705,0101000020E610000004000000975254C0F2FFFF5F34E83D40,2020,6,19,171,12.25,"St. Augustine, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-59225-2020-06-19-release-A69-1602-59225,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-59226-2020-06-19,Sciaenops ocellatus,red drum,2020-07-05,WHITT,WHITT,"St. Augustine, FL",release,,,A69-1602-59226,,,,,,,2020-06-19 14:15:00,UTC,-81.29047,29.90705,0101000020E610000004000000975254C0F2FFFF5F34E83D40,2020,6,19,171,14.25,"St. Augustine, FL",,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-A69-1602-59226-2020-06-19-release-A69-1602-59226,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-dart #29-2020-11-06,Sciaenops ocellatus,red drum,2021-03-16,WHITT,WHITT,"St. Augustie Inlet, FL",release,,,A69-1602-59219,,,,,,,2020-11-06 19:25:00,UTC,-81.29123,29.90715,0101000020E610000002000080A35254C0040000003BE83D40,2020,11,6,311,19.4166666666667,"St. Augustie Inlet, FL",this acoustic tagged was originally deployed in dart #021. it was harvested and returned to us.,"Liao, J.C.,Ray, B., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITT-dart #29-2020-11-06-release-A69-1602-59219,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
